billing_account_reference,Serial_Number,type
005989772,2F5217BY07CBD,
005989827,2F5217BR072D0,
005677946,2F5217BX08A20,
004697592,2F5217BB08A73,
004362701,2F5217B0063CB,
005701472,2F5217BA07B3B,
005989947,2F5217BJ095D9,
005989974,2F5217B808965,
005990265,2F5217BC08888,
005990278,2F5217BR0736B,
005924738,2F5217BA01A52,
004785885,2F5217BD05D86,
005745640,2F5217BV0853B,
003982107,2F5217BE07418,
003983191,2F5217BT0150B,
004846041,2F5216BU03BA5,
004207104,2F5217B108691,
004033522,2F5217BP06479,
004086161,2F5217BH015AE,
004188423,2F5217B10881B,
004789045,2F5217BH05DB4,
005990342,2F5217BK01B74,
005990489,2F5217BD078E1,
005990070,2F5217BC0797B,
006707643,2F5217BU01F46,
005990888,2F5217BD05F3A,
005223779,2F5217BC08080,
005393027,2F5217B906417,
003944956,2F5217BY01548,
004993764,2F5217BR07638,
004846104,2F5217BJ086F6,
005617303,2F5217BK0799E,
005304535,2F5217B106215,
004393340,2F5217BA07EEC,
004377384,2F5217BX07CE6,
004476422,2F5217B40855F,
005380093,2F5217B309649,
005990629,2F5217BK096C9,
004065292,2F5216BV03D4C,
004915414,2F5217BU020B1,
078102419,2F5217BA073FB,
005830019,21510021D3D56B2,
005298239,21510021D3DD6C1,
004156749,2F5217BC032AA,
004786005,2F5216BV04613,
005412348,2F5216BL038D1,
005538915,2F5216BS046BC,
005991261,2F5217BL08185,
005991659,2F5217BN08438,
005991865,2F5216BU03098,
005992083,2F5216B803B06,
005992154,2F5216B802FF0,
004227198,2F5216BL0302F,
005992229,2F5216B903AEE,
005992232,2F5217B306A57,
004728181,2F5216BA02F9E,
005519956,2F5216B902F9D,
005795179,2F5216BU03462,
003637591,2F5216BR04156,
004943457,2F5216BU03AC4,
004632156,21514021D3396A9,
004322796,2F5216BH046C2,
005766132,2F5216BB03026,
004692794,2F5216BB0300A,
003814331,2F5216BS0411F,
004181615,2F5216BN034DF,
005991752,2F5216BU03454,
005530018,2F5217BF01411,
005991936,2F5216BE042E7,
005992048,2F5216B60339A,
005992106,2F5216B402FB4,
005992204,2F5216BG02FCE,
005992215,2F5216BP034EE,
005992445,2F5216B80372E,
005696076,21514021D338EB7,
003983191,2F5216BR038D5,
005983528,2F5217BU0818C,
005223779,21611021DED16C2,
005513386,2F5217BE00F21,
004601116,2F5217BB06273,
005544281,2F5217BR07468,
005991368,2F5216B90266E,
005990791,2F5216BY02BAD,
005991718,2F5217B7062FF,
005991825,2F5216BL03229,
005992166,2F5216BS037AF,
005992320,2F5217BK07285,
005992635,2F5216BD03052,
005992658,2F5216B903FC3,
004678717,2F5216BR03C67,
003391364,2F5216BC0382F,
003461497,2F5216BJ03316,
005993066,2F5216BK02C2E,
005992335,2F5216BA04497,
004474007,2F5216BV03D68,
004147578,2F5216BM02525,
006138752,2F5217B408929,
005993684,2F5217BB0632A,
005993692,2F5216BV03E3B,
005993951,2F5216BR03079,
004444871,2F5216BW02662,
003550350,2F5216BD02129,
005491320,2F5216BS01F4B,
003444438,2F5216BX02639,
004204585,2F5217BF06374,
005297740,2F5217B406412,
005573110,2F5217BD07425,
004935593,2F5216B302BCD,
003753573,2F5217BK0642F,
004235580,2F5216B00263B,
004164553,2F5216BB02A72,
004803208,2F5216BP045AF,
004932499,2F5216BH025BF,
005993803,2F5216BT046F5,
005995057,2F5216B004641,
003518147,2F5216BP01E5A,
004614850,2F5216B002649,
005569466,2F5216BH04698,
005991752,2F5216B90200C,
005946086,2F5216B70445C,
052794219,2F5216B502BF9,
004245530,2F5216BB02038,
005992106,2F5217BF08075,
004951878,2F5217BX07E9A,
004377640,2F5216B9024F2,
005924407,2F5216BC01E33,
004536605,2F5216B001DF2,
004573116,2F5216BV02467,
005295556,2F5217B107E9D,
005716252,2F5217B107ED5,
004090655,2F5217BM07F64,
005341063,2F5217BG08068,
005649984,2F5216B8021EC,
004975896,2F5216BD025D7,
005995434,2F5216BF02058,
003386963,2F5217BF07F0A,
004168815,2F5217B907E07,
004716518,2F5216BU020E2,
003504511,2F5216BX023C0,
003526215,2F5217BG07E2A,
005627290,21516021DC6E6CA,
004507414,2F5216BD01F07,
007067079,2F5216BP046D6,
005250029,2F5217BM036D1,
005995497,2F5216BV03722,
005995533,2F5216BE02235,
005995578,2F5216B4030BD,
005996149,2F5216B404734,
003446217,2F5215BW0011A,
005009269,2F5216BF035E3,
005398505,2F5216BB02886,
005153489,2F5216BN03514,
004906372,2F5216B804746,
004343237,2F5216BM02C68,
004772317,2F5216BG0368D,
006538587,2F5216BU03543,
005994574,2F5216BU020D4,
005993445,2F5216BY046DE,
005996574,2F5216BB0375B,
005996582,2F5216B8022E9,
005996606,2F5216BP02365,
003772774,2F5217BM063B2,
005996629,2F5217B30848B,
005993438,2F5217BV062F4,
005996630,2F5216B60281F,
005996649,2F5216BC03B18,
004033101,2F5216BC03ED7,
004548104,2F5216B80374A,
005600122,2F5216BD036D0,
004834605,2F5216B703FA5,
016356981,2F5216BX037EC,
016356981,2F5216BL03415,
005649984,21517021DC19EC9,
005647512,21516021DC21EC1,
005500938,21516021DC2BED2,
005523089,2F5216BX03F64,
005320197,2F5216BA03FA8,
004531469,2F5216B1041A5,
005995391,2F5216BL02B78,
006652949,2F5216BT04255,
005997245,2F5216BW03E58,
005997889,2F5216BN02AA7,
005320155,2F5216B10425C,
004217915,2F5216B90471D,
005155777,2F5216BL03B90,
003991152,2F5216BN046E3,
005761275,21516021DC5FED9,
005731498,21516021DC336B5,
003995199,2F5216BM02C84,
005049920,2F5216BN0398A,
003640908,2F5216BY02583,
004272991,2F5216B5024A8,
004632145,2F5216BT029F4,
004714695,2F5216B703DE3,
003561630,2F5216BS047E3,
005220485,2F5216BS03E2A,
003607656,2F5216B004293,
004901184,2F5217BE06187,
093593560,2F5217BF07F42,
005873603,2F5216B603CE5,
004704027,2F5216B1042A2,
005429087,21511021D3646A4,
016356981,2F5216B50434F,
004411767,2F5216BE042BD,
004827273,2F5216B502872,
003944956,2F5216B503FB1,
004385889,2F5216BR0488B,
005772679,2F5216BP04325,
003860071,2F5217B70370A,
005998439,2F5219B600AAA,
005998857,2F5216B3039DD,
005998881,2F5216B603DD4,
005998891,2F5216B3048CE,
005558363,2F5219B400349,
005999250,2F5216BN047E0,
003562061,2F5216BL03AA1,
004374499,2F5216BL03E17,
005999734,2F5219B600B99,
006787318,2F5216BC0490C,
005680668,21511021D360EAF,
004870574,2F5216B304903,
004009569,2F5219BM00221,
005049775,2F5219BF05D34,
004069602,21518021DD93ECD,
004227775,2F5219BG00D9D,
003609316,2F5219B8012A0,
005619840,2F5219BU00B48,
004863411,2F5219BH00B22,
004341018,2F5219B900BB8,
004927587,2F5219B400D83,
006000073,2F5216BF0449C,
006000119,2F5219BT01036,
006000120,2F5219B401167,
006000130,2F5219B600F63,
006000165,2F5219BC0029A,
006000251,2F5219B00103C,
005990265,2F5219BU00EDD,
004656925,2F5219BK00B40,
004292949,2F5219BG00AFA,
006000037,2F5219BC01490,
006000479,2F5219BB01F3A,
006000670,2F5219BG01F69,
006000828,2F5216BP0487C,
005963550,2F5219BA00E6A,
005690656,2F5219BT00FD9,
004335284,2F5219B701518,
005672082,2F5219BF00DB8,
003916795,2F5219BN004F2,
003535800,2F5219BE00852,
056260378,2F5219BR0067E,
005090006,21611021DEFBEE4,
005695810,21611021DEE36C5,
004570717,2F5219B40105C,
005341063,2F5219BA0044C,
005485642,2F5219B900467,
006000521,2F5219B100419,
006000558,2F5219BJ0596D,
006000609,2F5219BC00850,
006001349,2F5219BM01693,
006001399,2F5219BX05D89,
005803013,2F5219BB05966,
003868477,2F5219BT00B71,
005019764,2F5219BP0049F,
005636581,2F5219B705A35,
004421293,2F5219B900CC3,
004706433,2F5219BS059D6,
004804850,2F5216BU0314F,
004503944,2F5219BD05992,
005458615,2F5219BE01E4E,
003693723,2F5219BC01BE1,
004717657,2F5219BX01E22,
005994803,2F5219BW01D16,
005690656,21613021DE64EC8,
006002784,2F5219B102128,
006752688,2F5219B300C85,
005809757,21613021DE49ECB,
005286803,2F5219B0008D4,
003940094,2F5216BS03282,
004139032,2F5219BK00B16,
003674832,2F5218BH0092F,
006002188,2F5219B5019E0,
006002257,2F5218BR018C1,
006002452,2F5219BS00879,
006002524,2F5219B1008AB,
006002964,2F5218B401C97,
006003186,2F5219BC004A2,
003664974,2F5216BM0311F,
004566630,2F5218B401AF1,
004266139,2F5216BT0314E,
005331910,2F5216BT03267,
005517290,21613021DE23EC3,
003423200,2F5219B7018AD,
003479854,2F5218B501830,
006002968,2F5219BE01EB0,
006003238,2F5219BG01923,
006003401,2F5219BE05B0F,
006003392,2F5218BJ01D04,
005042072,2F5219B901C5D,
006003437,2F5219BH00847,
006003481,2F5219B701AA7,
006003531,2F5219BW00C71,
006003539,2F5219B7018C9,
006003571,2F5218BH01CCE,
006003860,2F5218BM01D07,
003404404,2F5219B001B65,
003621570,2F5219B800660,
006003914,2F5219BN00C32,
006004093,2F5219BD02099,
006004100,2F5219BP05A7D,
006004177,2F5219BV01EF6,
006004408,2F5219B300CA1,
004924365,2F5216B10319B,
003683930,21510021D3876A8,
004132120,2F5218BC01C9F,
005852123,2F5219B701C93,
004372695,2F5219BP059D4,
003903895,2F5219BK01ACF,
006003960,2F5219BW05AF3,
005586234,21510021D3B36AE,
005615780,2F5218BE00FE2,
005843599,2F5219B1016AD,
006004630,2F5219BV01CFC,
006004638,2F5219BD01BE2,
006004946,2F5218B10108A,
005567524,2F5219BV009A3,
005181799,2F5218B5012C0,
005615780,2F5218BR00FEC,
005838374,2F5219BD009DE,
005573897,2F5218BK014C8,
004811443,2F5218BD0073F,
005637376,2F5219BH010BD,
005584364,2F5219BF012B5,
003997411,2F5218BP009C1,
005930312,2F5218B80072C,
005241990,2F5219BJ01658,
005445681,21515021DC896BF,
004634267,2F5218BV00F28,
004073220,2F5218B2009CC,
004395467,2F5218BC01926,
004362147,2F5218B9012A8,
004611836,2F5218BU00E38,
006005311,2F5218BU00F0B,
004540792,2F5218BX019A8,
005625023,2F5218BY015DF,
004666605,2F5218BF00981,
004431989,2F5218BF01032,
005923337,2F5218BX01605,
005112702,21611021DD0F6C2,
003657725,21611021DD11EBD,
003689020,2F5218BY01B79,
003492702,2F5218BJ014B9,
006005072,2F5218BJ01B34,
004729190,2F5218BH0157D,
006005174,2F5218B300BC7,
006005580,2F5218B00034C,
006005708,2F5219BC01AE4,
006005709,2F5219BT00A58,
006005824,2F5218BH00DF9,
006005828,2F5218BS0004E,
006539103,2F5218BY01A6E,
006005972,2F5218BL0001F,
006006044,2F5218BJ01C31,
006006682,2F5218BK01109,
005577789,2F5218B800578,
005702177,21917021DB1D6C8,
004216312,2F5219B2016AE,
003918577,2F5218B601823,
003802390,2F5219B505928,
004243804,2F5218BY00E82,
006006556,2F5218BE00F9C,
003881809,2F5218B2011A4,
003668033,2F5218B5003A5,
004062990,2F5218BU00614,
005337770,2F5218B801647,
006006899,2F5219BB0071A,
006002188,2F5218BP005CD,
004407384,2F5219B0022EC,
006006673,2F5218BS013ED,
003988372,2F5218B7002B8,
004151249,2F5219BL00E9E,
005640678,2F5218B10009C,
004125379,2F5219BP00126,
006007113,2F5218BW0031F,
006007191,2F5218BV00194,
006007221,2F5218BC00017,
006007325,2F5218BG01C13,
006007326,2F5218BW01353,
006007356,2F5218BM016A8,
006007404,2F5218BY01B5D,
006007526,2F5218B701581,
006007525,2F5219B600A9C,
005769153,2F5218BM01991,
003414866,2F5218BB010E8,
004387821,2F5218BS00604,
004959223,2F5219BL012D6,
004631097,2F5219BE00844,
005591379,2F5218BJ00B2A,
004974417,2F5219B501265,
003909631,2F5218B8010D7,
004932499,2F5219B8010A6,
005696861,21916021DB20EC3,
005755342,2F5218B901486,
005721650,2F5218BU015DB,
005710255,2F5218BK0149E,
004856134,2F5219B605D9F,
004237807,2F5219B005D7D,
004386463,2F5219BC02292,
006007298,2F5218B8002D5,
003817985,2F5219BH01584,
004389136,2F5219BF00102,
004210903,2F5219B10006B,
003586852,2F5218B6013A2,
016356981,2F5219BE00A22,
005619222,2F5219BR05D59,
005262289,21919021C491EBF,
004752335,2F5219BA05DBF,
003623375,2F5219BB0108D,
004407558,2F5219BY02231,
005489013,2F5219BL021D5,
005591178,2F5219BE02294,
004254742,2F5219BA00CB6,
004861486,2F5219B3000A5,
004243867,2F5219BU021CE,
003975829,21918021C4BB6C9,
005813825,21919021C494EC2,
005297232,2F5218BM005AF,
005044155,2F5218BF00E02,
006008680,2F5216BK02E28,
005423707,2F5218BP0022A,
005750560,2F5218BW0130D,
005031021,2F5218BC002AF,
004326069,2F5219B90108B,
005316301,2F5218B9011E3,
006008681,2F5219B5016BF,
006965681,2F5218BR00F08,
006008895,2F5218BU00290,
006008753,2F5218B700FA3,
006009098,2F5218BJ012F7,
006009550,2F5218BX00471,
005142529,2F5219BM01596,
003492702,2F5219B000159,
003944696,2F5218BS007BB,
004963618,2F5216BA02F00,
003532385,2F5218BX019C4,
005757929,21518021DD52EC8,
004384588,2F5216BT029AE,
004867023,2F5218BU016BC,
016356981,2F5218BB01A30,
004222948,2F5216BY030B8,
003669016,2F5218BS008AA,
003515330,2F5218BE004C7,
003844057,2F5218B400728,
004605899,2F5219BE010C8,
004252760,2F5216BS02B99,
004223344,2F5218BP00AB0,
003888533,2F5218BL0166F,
006009523,2F5218BF01872,
006009670,2F5218B701743,
006009763,2F5219B601800,
006009782,2F5218BX007DC,
006009840,2F5219B6000D2,
006009841,2F5216BB02B45,
004234439,2F5219BT05CA4,
004124731,2F5218B801663,
006010088,2F5218BD01870,
006010160,2F5218B8012B5,
006010235,2F5216BY02A04,
006010301,2F5218BD0090F,
006010302,2F5218BJ01859,
006010326,2F5216BW02E6A,
003434297,2F5216BY02D99,
003498436,2F5218BF01A50,
006010574,2F5218BE00CDD,
006006040,2F5216BT03F52,
006010088,2F5219BH000DD,
005656805,2F5219BJ005B3,
005405256,2F5216B602A0B,
004850160,2F5216BH02C3A,
004867023,2F5216BX029DC,
005196342,21518021DD29ECC,
005698258,21514021DCEC6D5,
003758685,2F521ABK01482,
004049308,21517021DDA2ED3,
004940914,2F5216B6040C9,
004849305,2F5216BJ04699,
003542381,2F521ABN01728,
005727013,21514021D3166A4,
005713297,21514021D31E6B3,
004480660,2F5219BR00EBE,
004427873,2F5219BT00501,
003544723,2F5216BM04072,
005789104,2F521AB500D37,
004362145,21518021DD8AEDA,
005138013,21514021DCE46C6,
005137774,2F5219B300C5B,
005577789,2F521ABE01623,
005807167,2F521ABT00D10,
003588106,2F5219B8015EF,
005205639,2F5218B801841,
005696076,2F521ABH00D97,
005943151,J140079430,
004129695,2F5219B20013F,
004757042,21917021C4FCEDC,
003565180,2F521ABF015EF,
005995394,2F521ABT003C8,
005165562,21917021C4C3EC9,
004996861,2F521AB100064,
004158351,2F521ABG00920,
005247850,2F521ABN001D8,
005612400,2F521AB700D0F,
005505327,2F521ABB0198B,
003563434,2F521ABU0082E,
006011325,2F521ABV014B5,
006011586,2F521AB401895,
004851810,2F521AB30004A,
004494960,2F521ABU0138D,
003492702,2F521ABM01565,
005924068,2F521ABV0083D,
004617089,2F521ABR00007,
004128042,2F521ABL00851,
016356981,2F521ABJ00F76,
005248972,21913021DB76ECB,
005609682,21913021DB736B9,
006011945,2F521ABH00492,
005871306,2F521ABY01B25,
006009529,2F521ABN01ABD,
004774402,2F521ABT0074C,
006012047,2F521AB3005AF,
006012325,2F521ABY0002A,
006012380,2F521AB300D19,
004622178,2F521ABF00539,
006012721,2F521AB600998,
006012739,2F521ABD016DC,
004266796,2F521AB001213,
004535551,2F521ABC0006F,
006012999,2F521ABK01A9E,
005674741,2F521ABJ00AE7,
004247021,2F521ABC0123B,
006013218,2F5219BR001FD,
004220255,2F521ABJ0124F,
003551222,2F521AB801237,
006694206,2F521ABW00F9D,
005483535,2F521ABA007BE,
006012739,2F521AB00078A,
006013366,2F5218B00051C,
004335063,21918021C4DBEDA,
003512199,21918021C4B2EC8,
004585320,21918021C4DCEDB,
005591934,2F5218BG004F3,
005505327,2F5219B101601,
005189551,2F521ABJ00CD3,
006013422,2F521AB300147,
006013427,2F521ABJ01A8F,
006013467,2F5219BR00DF9,
006013608,2F5218BC01594,
006013626,2F521ABX0077A,
006013744,2F5219BX00D53,
006013852,2F521ABY00DCF,
005369287,2F521ABP01010,
004376415,2F521ABG00F74,
005992154,2F5219B400284,
093593560,2F521AB800D1E,
003463785,21918021C4A06B6,
005349573,21917021C4ECEDB,
005416828,2F521ABU01692,
004734436,2F521ABP01664,
004150946,2F521ABY016B2,
004256514,2F5218BN01C27,
003709385,2F521ABT01926,
005495973,2F521ABU00EC8,
004438238,2F521ABH01383,
004828221,2F521ABV0180F,
005525595,21715021D8F5ECF,
004928760,21715021D8A2EC7,
003486701,21715021D8DBEDA,
003819155,2F521ABN0046D,
005170319,2F521ABM01AAE,
006014433,2F5219BE043FD,
006014968,2F5219BA043CF,
006015291,2F5219BC0142E,
004904518,2F521ABA0016A,
005698647,2F521AB1002EE,
005685891,2F521ABT00DBC,
004226492,2F5219BY044C1,
005560547,2F521AB7013DF,
005707263,21710021DFD4ED5,
004238732,2F521AB0003EA,
004054362,2F521ABY013F3,
006014466,2F5219BY043C4,
006014417,2F521AB100412,
006014586,2F521AB7008D4,
006014497,2F521ABK003C1,
006014607,2F5219BT02A50,
006014666,2F5219B602E42,
006014790,2F521ABF01268,
016356981,2F521ABR00DBA,
006014882,2F5219B002B0D,
006014891,2F5219BX04496,
006014942,2F521ABB005EF,
006014956,2F521AB500262,
006014983,2F521AB901254,
006015090,2F521AB9015F7,
006015149,2F521ABU00DBD,
006015161,2F5219BC028F4,
006015185,2F5219B4028C2,
006015207,2F5219BB044CD,
006015211,2F521ABK002D2,
006015284,2F5219BA04404,
004626739,2F521ABL0134E,
004467008,2F521ABJ01473,
005515403,31118021C513EB2,
004401752,31119021C6D9ECD,
003715136,31118021C518EB7,
005205188,31119021C6DC6C8,
004012182,31119021C6DE6CA,
004285527,2F5219B801551,
005569085,2F5219BX02FB9,
006015364,2F5219BE045DB,
004043785,2F5219B900580,
004074007,2F521ABG0116C,
004092505,2F521ABU00BED,
003485903,2F521AB301983,
004164209,2F521ABS00AEE,
004138319,2F5218BU017AB,
003672922,2F5218BU017D5,
003582162,2F5219B4045D1,
003935797,2F521ABG00CD1,
003763244,2F521ABJ019E6,
003834102,2F521ABA00283,
003830187,2F5218BT01C0F,
004008743,2F5219BB038A9,
005813825,2F5219BX051C5,
003503157,2F521AB801431,
006624218,2F521ABC0188F,
006015944,2F5219BA02A7C,
006015956,2F5219BP04C6D,
006016123,2F5219BK04C3F,
004931944,2F5219B8028B8,
003732745,2F5219BF028E9,
004892965,2F5219BS051B2,
003811868,2F5219B2051D7,
005557902,2F5219BB03190,
006016157,2F521AB60020F,
006016245,2F521ABK01288,
004904518,2F5219BM055FA,
003920888,2F5219BB02A8B,
004818469,2F5219BM024A3,
005909251,2F5219B404CEA,
004507750,2F5219BY00603,
004080107,2F521ABY0001C,
006013744,2F5219B30023D,
003955151,2F5219BJ04339,
005224043,2F5219BA051ED,
005305690,2F5219BP051A2,
003529115,2F5219BF04F32,
004274146,31014021C5B66B2,
004546747,2F5219BG03D3D,
006016922,2F5219BG03AB6,
006016989,2F5219B203028,
006017113,2F5219B903B4A,
003864833,2F5219BJ03BD1,
003888533,2F5219BB0321D,
004328716,2F5219B802604,
003900727,2F5219B6028C4,
004296900,2F5219BC0241C,
004403163,2F5219BR030E6,
004240953,2F5219B8025CF,
004360476,2F5219BJ055DB,
005107327,2F5219BP05712,
005616899,31118021C50A6B0,
004615294,31119021C6F96C0,
004712407,2F5219BP0460B,
005624375,2F5219BF03C5B,
005634453,2F5219BD04601,
006017124,2F5219BE04513,
004337197,2F5219B704FC8,
003802859,2F5219BS03BF4,
005255255,2F5219BN03484,
006013366,2F5219B303037,
004051112,2F5219B303CED,
004397241,2F5219BB04DFC,
004306751,2F5219BY024F3,
004244465,2F5219B3045B4,
005142529,2F5219B8042EC,
003895938,2F5219BB05061,
004182231,2F5219BN032D0,
006014144,2F5219B103C31,
004500450,2F5219BP05097,
004121263,2F5219BG04FED,
003928904,2F5219BC0501C,
004524419,2F5219BR050A6,
004991519,2F5219BC03264,
006487787,31017021C52D6B3,
004726679,2F5219B904FAE,
005467588,2F5219B6036F0,
004144968,2F5219B9036E5,
004009787,2F5219B503D08,
016356981,2F5219BT0507E,
003474129,2F5219B104FA6,
004377901,2F5219BM0506B,
005023185,2F5219BV04F69,
003628113,2F5219B7036E3,
005092869,2F5219B4043F3,
006017655,2F5219BN03D5F,
006017673,2F5219BF03275,
006017997,2F5219BB055C6,
006018050,2F5219BY054A1,
004032639,31014021C5CBECE,
003454999,2F521AB50110D,
004829997,2F5219BT0248C,
005049477,2F5219BL03BB7,
004186063,2F5219BK032B1,
004504271,2F5219B903E25,
004042090,2F521AB900FFD,
004139095,2F5219BG03D4B,
006018757,2F5219BT03E98,
006018682,2F521ABC006ED,
006018778,2F5219BH04176,
006018786,2F5219BX03040,
006018905,2F5219BV041C7,
003424998,2F5219BK03473,
003788114,2F5219BM0415E,
005075302,2F5219B403B61,
004299674,2F5219B803317,
003665870,2F5219BH049B6,
005406031,2F5219BL050A2,
006018442,2F5219B503C35,
006018516,2F5219BK03D86,
006018730,2F5219BS06087,
006018986,2F5219B4042CC,
006019034,2F5219B403FC9,
006019097,2F5219BY04D9C,
006019270,2F5219BV02FE1,
004636335,31215021C62CEC2,
005229957,2F5219BK03368,
004866664,2F5219B402FBF,
003512199,2F5219BN030BA,
006745085,2F5219B004A08,
003850965,2F5219BA03246,
005817734,2F5219BH05156,
003866238,2F5219BY04926,
004586746,2F5219B704134,
005027818,2F5219BV04850,
005341000,2F5219BP03F92,
005370660,31013021C41E6AE,
004931529,2F5219B303DCE,
005555628,2F521ABH00670,
016356981,2F5219BJ04614,
004342477,2F5219BG049D1,
005251932,2F5219BJ049E1,
006019041,2F5219B1060AB,
006020087,2F5219BG04AC0,
003699787,2F5219BD0486F,
003602563,2F5219B30474C,
003549274,2F5219B304881,
004683764,31013021C41C6AC,
005472254,2F5219B803082,
005574361,2F5219B70475E,
003956332,2F5219BK03F2C,
003543285,2F5219BP04AC7,
005050574,2F5219BC02FFF,
005622924,2F5219BL04C5C,
003823122,2F5219BX04763,
003923725,2F5219B2043D5,
005215983,2F5219BN0353B,
003413248,2F5219B203FE3,
004027647,2F5216BU04612,
004227120,2F5219BD06027,
004397419,2F5218B100830,
005255255,2F521ABD010C0,
003534118,2F5219B8062D6,
005751396,31013021C422EAB,
006020676,2F5219BF039D4,
006020757,2F5219B803A68,
005494265,2F5219BB0398A,
004326877,2F5219BD061EC,
005293029,2F5219BN04723,
004291370,2F5219BD038B9,
005206119,2F5219BG062FA,
005656809,31010021C45AEBA,
004573116,2F5219BP05F44,
005656809,2F5219BG0421E,
006020289,2F5219B505FD0,
006020153,2F5219B5043CA,
006020686,2F5219B80395D,
006021264,2F5219BH0413E,
003753163,2F5219BB043EC,
004275433,2F5219BH023B0,
004033127,2F5219B3043E4,
003595361,31016021C5466A6,
006007325,2F5219BB03530,
004032639,2F5219BB06017,
005966084,2F5219BT05F71,
003584351,2F5219B3061B8,
006282587,2F5219BV04BC9,
006021435,2F5219BY05F76,
003932546,2F5219BC05ECC,
004415590,2F5219BR039EB,
003648553,2F5219BY02C25,
004286831,2F5219BF03A7D,
005403395,2F5219BT033A7,
003870364,2F5219BP0337A,
004161507,2F5219BN06246,
004203339,2F5219BE06044,
004579783,2F521ABK010C6,
006021524,2F5219BW061C0,
006022016,2F5219B105592,
006022049,2F5219BX04739,
006022086,2F5219BV05E5A,
006022094,2F5219BD054BD,
006022144,2F5219B604B35,
006022262,2F5219BC0398B,
006022545,2F5219BH03455,
004499790,31014021C5A2EBC,
005255255,2F5219B205EC2,
003896553,2F5219BF03A8B,
004617377,2F5219BL046DE,
004666583,2F5219BE02BB5,
005174963,2F5219B204BCF,
003570575,2F5219BF0341B,
005629519,2F5219B8023FF,
003563876,2F5219BK05E43,
005622575,2F5219B305586,
005860279,2F5219BD02B6E,
003701734,2F5219B302B2C,
004625698,2F5219B60538F,
005625914,2F5219BS02855,
005189357,2F5219B8026DA,
005370660,2F5219BK05255,
003368432,2F5219BP033B2,
006022263,2F5219BT02767,
006022680,2F5219BY0275E,
006022710,2F5219BM02B02,
006022761,2F5219BY05493,
006022775,2F5219BX0534F,
006023032,2F5219B505588,
006022963,2F5219BR0352F,
003736111,2F5219B305594,
003697755,2F5219B603A4A,
003651068,2F5219BX05ACA,
006023037,2F5219BD053DC,
003634480,2F5219BT02B23,
004687046,2F5219BN0345A,
